	DMSO.1	DMSO.2	DMSO.3	SP600125.1	SP600125.2	SP600125.3
RP11-1228E12.2	0	0	0	0	0	0
SCGB1C2	0	0	0	0	0	0
DOC2B	0	0	0	0	0	0
AC108004.2	0	0	0	0	0	0
RPH3AL	0	2	0	2	0	1
RP11-1260E13.1	0	0	0	0	0	0
RP11-1260E13.4	0	0	0	0	0	0
RP11-1260E13.2	0	0	0	0	0	0
RP11-1260E13.3	0	0	0	0	0	0
AC108004.3	0	0	0	0	0	0
C17orf97	38	36	36	19	11	20
FAM101B	489	587	547	269	261	461
RP5-1029F21.3	0	0	0	0	0	0
VPS53	2379	2489	2534	2548	2272	3851
RP5-1029F21.4	0	0	0	0	0	0
RP5-1029F21.2	0	0	0	0	0	0
FAM57A	465	548	628	525	580	852
GEMIN4	1416	1717	1708	734	696	1183
GLOD4	2158	2294	2217	2633	2462	3666
RP11-676J12.4	7	11	12	8	0	14
RNMTL1	617	674	667	391	423	580
RP11-676J12.8	1	6	2	4	6	3
RP11-676J12.9	2	7	7	6	6	15
NXN	2016	2148	2027	1670	1795	2942
RP11-676J12.6	0	1	0	0	0	0
RP11-676J12.7	0	0	0	10	0	8
TIMM22	0	0	0	0	0	0
ABR	249	319	332	103	132	373
AC016292.1	0	0	0	0	0	0
AC144836.1	6	20	16	15	19	13
BHLHA9	0	0	0	1	0	1
TUSC5	0	0	0	0	0	2
YWHAE	397	411	424	420	364	808
RP11-818O24.2	0	0	0	0	0	0
CRK	525	612	580	553	521	926
RP11-818O24.3	0	0	0	0	0	0
MYO1C	5837	6225	5813	4426	4498	7223
INPP5K	453	468	406	408	404	667
PITPNA-AS1	85	90	107	101	116	140
PITPNA	3199	3626	3439	3043	2961	4948
SLC43A2	44	30	34	93	98	167
SCARF1	0	0	0	0	0	0
RILP	0	0	0	0	0	0
PRPF8	0	0	2	1	4	3
RP11-961A15.3	0	0	0	0	0	0
TLCD2	0	0	0	0	0	0
MIR22HG	0	0	0	0	0	0
WDR81	139	141	188	122	103	147
RP11-961A15.1	0	0	0	0	0	0
SERPINF2	0	0	0	0	0	0
SERPINF1	1439	1601	1247	536	483	801
SMYD4	554	520	552	469	355	658
RPA1	4115	4387	4140	3498	3286	5843
RTN4RL1	29	22	26	38	40	69
CTD-2545H1.2	1	1	3	0	0	0
AC099684.1	0	0	0	0	0	0
CTD-2545H1.1	0	0	0	0	0	0
DPH1	2102	2379	2140	1532	1540	2475
OVCA2	1240	1397	1283	1039	1025	1617
RP11-667K14.4	0	1	0	1	2	0
RP11-667K14.3	0	0	0	0	1	0
HIC1	39	43	45	20	13	30
SMG6	1342	1321	1350	1452	1387	2455
RP11-667K14.14	0	0	0	0	0	0
RP11-667K14.5	0	0	0	0	0	0
RP11-667K14.13	0	0	0	0	0	0
RP11-667K14.10	0	0	0	0	0	0
RP11-667K14.9	0	0	0	0	0	2
AC090617.1	0	0	0	0	0	0
AC130689.5	0	1	0	0	0	0
AL450226.2	0	0	0	0	0	0
SMG6-IT1	1	0	0	0	0	0
RP5-1037N22.2	0	0	0	0	0	0
SRR	188	187	169	230	217	325
TSR1	3697	4055	3993	2251	2291	3599
SNORD91B	2	3	3	1	0	0
SNORD91A	0	1	0	2	0	1
SGSM2	824	875	715	1054	951	1520
RP1-59D14.10	0	0	0	0	0	0
RP1-59D14.5	1	1	0	3	0	3
MNT	560	682	592	637	627	913
RP1-59D14.1	0	0	0	1	0	0
METTL16	1137	1292	1208	857	737	1138
RP1-59D14.9	0	0	0	0	0	0
RP1-59D14.8	1	0	0	0	0	0
PAFAH1B1	3714	3846	3966	3785	3802	6158
RP11-135N5.3	27	17	15	27	17	37
RP11-74E22.5	0	2	0	0	0	1
RP11-74E22.6	0	2	0	3	0	5
CLUH	9945	11371	10712	3905	3971	6757
RP11-74E22.3	1	1	2	0	0	0
RP11-74E22.8	3	8	3	2	10	18
hsa-mir-1253.1	0	0	0	0	0	0
RAP1GAP2	636	734	694	895	838	1239
CTD-3060P21.1	4	5	1	0	1	3
OR1D5	0	0	0	0	0	0
OR1D2	0	0	0	0	0	0
OR1G1	0	0	0	0	0	0
CTD-2309O5.3	0	0	0	0	0	0
OR1A2	0	0	0	1	0	0
OR1A1	0	0	0	0	0	0
OR3A2	0	0	0	0	0	0
RP11-64J4.2	0	0	0	0	0	0
OR3A1	0	0	0	7	0	0
OR3A4P	0	0	0	0	0	0
OR1E1	0	0	0	0	0	0
OR3A3	0	0	0	0	0	0
OR1E2	0	0	0	0	0	0
RP11-147K16.3	0	1	0	3	0	0
SPATA22	113	126	122	180	139	280
ASPA	0	0	0	0	0	0
TRPV3	1899	1980	1905	1853	1910	3242
TRPV1	747	853	814	329	321	553
RP11-235E17.3	0	0	1	0	0	0
RP11-235E17.4	1	2	3	0	1	4
SHPK	812	934	899	339	310	543
CTNS	660	679	695	542	500	781
RP11-235E17.6	11	7	10	16	12	18
TAX1BP3	1330	1538	1557	1298	1417	2221
P2RX5-TAX1BP3	1114	1284	1276	1000	1099	1666
EMC6	842	1005	911	551	565	932
P2RX5	1	0	3	5	9	5
ITGAE	185	207	192	189	247	404
CTD-3195I5.3	0	0	0	0	0	0
GSG2	690	732	794	453	404	807
CTD-3195I5.4	0	0	1	0	0	0
CTD-3195I5.5	14	17	18	16	13	18
CTD-3195I5.1	259	269	283	143	122	235
C17orf85	1589	1636	1639	1177	1084	1948
CAMKK1	114	111	92	66	64	71
P2RX1	0	0	0	0	3	0
ATP2A3	1701	1847	1820	1361	1417	2873
RP11-459C13.1	0	0	0	0	0	0
ZZEF1	3366	3643	3760	3040	3017	5061
CYB5D2	229	238	218	312	303	556
ANKFY1	3001	3347	3304	2132	2126	3298
RP11-810M2.2	0	0	0	0	1	0
RP11-104O19.4	0	0	0	0	0	2
UBE2G1	4411	4540	4866	3944	3861	6514
SPNS3	2	1	2	22	11	7
RP13-580F15.2	5	5	6	15	26	27
AC118754.4	0	0	0	0	0	0
SPNS2	117	102	80	799	914	1498
MYBBP1A	5447	6392	5660	2549	2314	3801
GGT6	0	0	0	0	0	0
RP11-141J13.3	0	0	0	0	0	0
SMTNL2	248	252	229	15	16	36
RP11-141J13.5	12	9	14	0	2	12
ALOX15	7	3	2	7	12	2
PELP1	4379	5102	4607	3104	2790	4971
AC091153.4	0	0	0	0	0	0
RP11-314A20.2	4	1	1	1	0	0
ARRB2	865	996	892	476	422	739
MED11	196	205	199	180	233	281
RP11-314A20.5	0	0	0	1	0	0
CXCL16	275	284	281	481	493	726
ZMYND15	0	0	0	6	14	5
TM4SF5	0	0	0	0	0	0
VMO1	0	0	2	3	8	6
RP11-81A22.4	0	0	0	0	0	2
GLTPD2	1	4	3	9	2	18
PSMB6	2794	3042	2700	3989	3443	5486
RP11-81A22.5	0	2	3	2	4	10
PLD2	2122	2294	2000	2155	2188	3693
MINK1	4120	4572	4154	5313	4931	8156
CHRNE	21	26	8	35	39	39
C17orf107	135	128	114	335	255	531
GP1BA	0	0	1	0	0	0
SLC25A11	1089	1253	1108	783	833	1350
RNF167	2649	2885	2625	3119	2832	4914
PFN1	18334	20899	19748	14148	13687	21689
ENO3	59	66	47	41	38	67
SPAG7	563	583	529	745	728	1171
CAMTA2	1548	1723	1756	1720	1707	2835
RP5-1050D4.3	1	3	6	2	1	9
RP5-1050D4.2	4	2	1	6	3	6
RP5-1050D4.4	1	0	1	8	1	6
RP5-1050D4.5	13	3	6	11	8	10
INCA1	5	1	4	6	12	5
KIF1C	7374	8067	7492	10321	9857	16761
AC109333.10	0	0	0	2	0	0
SLC52A1	201	185	212	481	397	877
RP11-46I8.3	0	0	0	2	0	0
ZFP3	184	198	172	179	164	298
ZNF232	260	302	248	196	185	320
AC012146.7	40	47	35	40	54	94
USP6	0	1	0	2	1	0
ZNF594	138	129	113	90	98	169
RP11-333E1.1	12	6	5	17	4	14
SCIMP	0	0	0	0	0	0
RP11-333E1.2	0	0	0	0	0	0
RABEP1	2301	2464	2281	1662	1597	2539
NUP88	1783	1968	2036	1332	1302	2271
RP11-420A6.2	0	0	0	0	0	0
RPAIN	533	556	551	550	536	978
CTC-524C5.2	264	263	272	299	280	516
C1QBP	8280	9108	8438	3880	4252	6924
DHX33	2603	2836	2886	1314	1416	2327
CTC-524C5.5	0	0	0	0	0	0
DERL2	708	723	790	671	752	1048
MIS12	467	456	479	370	348	511
NLRP1	253	266	193	282	232	384
WSCD1	1366	1466	1405	856	678	1485
RP11-960B9.2	0	0	0	0	0	0
AIPL1	7	5	7	0	3	6
FAM64A	347	391	292	145	143	217
PITPNM3	24	37	32	96	93	92
KIAA0753	451	440	494	313	298	581
TXNDC17	635	703	627	513	607	763
MED31	141	134	112	154	143	222
C17orf100	10	16	8	3	1	9
CTC-281F24.1	10	13	13	9	10	14
SLC13A5	1	0	0	2	0	0
XAF1	0	0	0	5	1	15
RP11-609D21.3	0	0	0	0	0	0
FBXO39	0	0	0	1	0	0
TEKT1	0	0	0	0	0	0
ALOX12-AS1	66	52	60	73	44	101
RP11-530N7.3	0	0	0	0	0	0
RP11-589P10.7	9	6	7	7	11	18
RP11-589P10.5	14	14	11	6	5	27
ALOX12	24	23	24	5	8	10
RNASEK	2459	2782	2746	2535	2273	3642
RNASEK-C17orf49	2554	2916	2866	2561	2298	3667
C17orf49	203	244	208	126	121	183
MIR497HG	0	0	0	2	1	0
BCL6B	14	6	12	4	0	7
SLC16A13	821	1021	950	854	754	1305
SLC16A11	0	0	1	2	0	0
CLEC10A	0	0	0	0	0	0
ASGR2	9	8	5	35	12	44
ASGR1	49	48	42	100	88	166
DLG4	79	67	67	50	33	94
CTD-2545G14.4	0	2	0	0	0	0
ACADVL	1628	1730	1534	2236	2193	3345
DVL2	1216	1337	1197	1191	1222	1881
PHF23	861	882	930	736	629	1132
GABARAP	2044	2237	2055	2257	2213	3536
CTD-2545G14.7	1982	2135	2011	2124	2072	3288
CTD-2545G14.6	0	1	0	3	5	0
CTDNEP1	3322	3603	3409	2667	2450	3868
RP1-4G17.5	1510	1675	1437	1500	1659	2579
ELP5	437	489	494	422	358	680
CLDN7	5409	6205	5435	6477	6759	10740
SLC2A4	71	93	61	12	11	7
RP1-4G17.2	0	0	0	0	0	0
YBX2	46	48	63	32	27	37
EIF5A	17442	19184	18230	11831	10939	18199
GPS2	1046	1197	1162	1476	1266	2175
NEURL4	1151	1310	1196	1221	1206	2112
ACAP1	10	10	5	21	10	10
KCTD11	287	286	322	400	312	617
RP11-542C16.1	0	0	0	0	0	0
TMEM95	0	0	0	0	0	0
TNK1	261	321	312	173	191	260
TMEM256-PLSCR3	676	771	659	887	900	1264
C17orf61-PLSCR3	918	1061	902	1094	1062	1615
TMEM256	453	546	488	460	391	690
NLGN2	1111	1197	1112	705	724	1248
RP11-104H15.7	108	99	109	68	85	151
SPEM1	0	0	2	0	0	0
C17orf74	0	1	0	0	0	0
TMEM102	386	370	394	284	303	473
RP11-104H15.9	0	0	0	0	0	0
FGF11	216	235	219	213	181	385
RP11-104H15.8	0	0	0	0	0	0
RP11-104H15.10	225	236	245	223	203	374
CHRNB1	740	815	834	968	802	1279
ZBTB4	1631	1702	1733	2261	2572	4117
SLC35G6	0	0	0	3	0	0
POLR2A	6632	7215	7877	3992	3836	6942
TNFSF12	77	85	104	87	82	118
TNFSF12-TNFSF13	36	40	44	41	31	74
RP11-186B7.7	2	1	0	2	0	1
TNFSF13	11	8	13	5	9	35
SENP3	2286	2622	2588	2061	2038	3481
SENP3-EIF4A1	20128	21529	20795	12011	12085	19740
EIF4A1	20048	21541	20595	11913	11869	19375
SNORA67	19674	21075	20205	11637	11670	18970
CD68	25	43	39	36	49	28
AC113189.5	61	73	40	49	48	76
MPDU1	755	839	909	650	625	1040
SOX15	598	644	734	1073	1033	1490
FXR2	1592	1756	1710	1616	1577	2691
SHBG	0	1	0	0	1	3
SAT2	86	87	104	51	67	115
ATP1B2	2	5	6	2	0	6
TP53	711	802	839	1073	1038	1615
RP11-199F11.2	12	23	17	14	14	30
WRAP53	620	678	630	257	227	424
EFNB3	29	27	28	43	44	65
DNAH2	24	21	15	20	13	13
KDM6B	1848	2101	1978	1576	1330	2289
TMEM88	15	18	10	9	13	23
NAA38	654	720	666	585	549	848
CYB5D1	801	921	905	469	448	726
RP11-1099M24.6	688	778	784	402	387	623
CHD3	874	932	832	1314	1236	1936
AC025335.1	19	16	22	30	18	20
KCNAB3	43	55	30	37	25	63
RP11-1099M24.7	283	288	323	229	255	379
TRAPPC1	2225	2447	2405	2477	2380	3762
CNTROB	855	1015	881	1161	1045	1651
GUCY2D	9	12	9	17	19	26
RP11-1099M24.9	0	0	0	2	0	0
ALOX15B	6	4	8	26	10	32
RP11-599B13.3	0	0	0	0	0	0
ALOX12B	23	30	26	109	57	159
AC129492.6	1	0	0	8	0	5
ALOXE3	116	134	137	282	270	463
HES7	49	74	48	19	12	29
PER1	1087	1157	1047	449	434	760
RP11-599B13.6	222	234	242	268	236	384
VAMP2	845	929	975	984	817	1454
TMEM107	139	184	121	181	163	267
RP11-599B13.7	0	0	0	0	0	0
C17orf59	293	317	315	368	272	454
AC129492.1	1	1	0	3	1	0
AURKB	1047	1189	1086	651	706	1027
LINC00324	19	14	19	33	48	41
RP11-849F2.8	16	6	10	42	12	33
CTC1	926	963	940	791	834	1398
PFAS	3461	4081	3437	1515	1684	2949
RP11-849F2.9	12	9	11	14	5	4
SLC25A35	13	26	16	34	33	52
RANGRF	532	518	528	365	401	620
ARHGEF15	1	0	1	2	5	0
AC135178.7	0	0	0	0	0	0
RP11-849F2.4	0	0	0	0	0	0
ODF4	1	0	0	0	0	2
RP11-849F2.5	0	0	0	0	0	0
KRBA2	7410	7979	7303	7007	5890	9898
RPL26	11219	12008	11166	9498	7907	13439
RNF222	1	3	4	15	7	2
NDEL1	1005	966	1026	1167	1010	1778
MYH10	13034	13482	13788	9937	8914	14950
CCDC42	0	0	0	0	0	2
SPDYE4	0	0	0	0	0	0
MFSD6L	56	68	53	47	35	77
PIK3R6	0	0	0	0	0	3
PIK3R5	18	24	17	17	23	11
CTB-41I6.1	1	0	0	6	2	1
CTB-41I6.2	0	2	1	2	6	0
NTN1	55	50	26	224	197	341
RP11-85B7.2	0	0	0	1	0	6
RP11-85B7.5	0	0	0	0	1	5
STX8	441	454	457	551	428	910
RP11-85B7.4	0	0	0	0	0	0
AC087501.1	0	0	0	0	0	0
RP11-565F19.4	0	0	0	0	0	0
RP11-565F19.3	0	0	0	0	0	0
RP11-565F19.2	47	50	40	35	25	55
CFAP52	0	0	0	0	0	2
RP11-55L4.2	0	0	0	0	0	0
USP43	58	61	50	155	135	209
RP11-55L4.1	0	1	0	0	1	0
DHRS7C	0	0	0	0	0	0
RP11-477N12.4	0	1	0	0	0	0
RP11-477N12.3	0	1	0	0	0	1
GLP2R	18	13	14	4	0	4
RCVRN	0	0	0	0	3	2
GAS7	1235	1127	1225	2327	2457	4050
RP11-401O9.4	27	40	11	13	14	9
MYH13	0	0	0	2	2	1
RP11-401O9.3	25	34	26	20	21	11
RP11-799N11.1	1	1	1	0	0	0
MYHAS	0	1	1	0	0	0
MYH8	0	0	0	3	0	1
MYH4	0	0	0	4	1	0
MYH1	0	0	0	1	1	0
MYH2	0	0	0	0	1	0
CTC-297N7.7	0	0	0	0	0	0
MYH3	30	36	39	54	54	108
CTC-297N7.1	0	1	2	0	0	9
SCO1	2212	2552	2219	1327	1360	2225
CTC-297N7.10	0	0	0	0	0	0
ADPRM	112	145	137	101	78	182
TMEM220	27	21	27	29	37	32
TMEM220-AS1	1	3	0	0	0	0
CTC-297N7.9	0	0	0	0	0	0
RP11-963H4.5	0	0	0	0	0	0
LINC00675	0	0	0	1	0	0
RP11-963H4.6	0	0	0	0	0	0
PIRT	0	0	0	1	0	0
RP11-963H4.3	0	0	0	0	0	0
SHISA6	207	185	235	72	91	192
RP11-680C21.1	12	12	18	9	14	20
DNAH9	0	0	0	11	4	5
RP11-628O18.1	0	0	0	0	0	0
RP11-1096G20.5	2	5	0	3	2	4
ZNF18	52	78	53	77	54	135
MAP2K4	1461	1558	1610	1040	1123	1938
RP11-471L13.2	0	0	0	0	2	0
LINC00670	0	0	0	0	1	0
MYOCD	188	130	240	108	66	142
AC005358.3	0	0	2	0	0	0
RP11-1090M7.1	0	0	0	0	0	0
ARHGAP44	815	854	839	1020	1038	1876
RP11-1090M7.3	0	0	0	0	0	0
RP11-597M12.2	0	0	0	0	0	0
RP11-597M12.1	0	0	1	1	0	0
ELAC2	4330	4725	4673	2183	2308	3889
RP11-488L1.1	0	0	0	0	0	0
AC003664.1	0	0	0	0	0	0
HS3ST3A1	28	46	43	28	4	35
COX10-AS1	192	210	226	139	149	219
RP11-131K5.2	0	0	0	1	0	0
AC005304.1	0	0	0	0	0	0
RP11-131K5.1	0	0	0	0	0	2
COX10	1015	1122	1076	595	514	990
AC005224.2	7	8	17	8	8	17
CDRT15	0	0	0	1	0	0
RP11-214O1.1	0	0	0	0	0	0
HS3ST3B1	223	238	253	88	52	174
MGC12916	38	43	34	9	4	16
RP11-214O1.3	1	0	0	0	0	0
AC022816.2	0	0	0	0	0	0
AC013248.2	0	0	0	0	0	0
AC005863.1	0	0	0	0	0	1
AC005863.2	0	0	0	0	0	0
AC005772.2	0	0	0	0	0	0
CDRT7	0	0	0	0	0	0
CDRT8	0	0	0	1	0	0
PMP22	88	99	99	30	56	57
RP11-849N15.3	0	0	1	0	0	0
RP11-849N15.1	0	0	0	0	0	0
AC005703.3	0	0	0	0	0	0
AC005703.2	0	0	0	0	0	0
TEKT3	4	3	1	6	2	3
RP11-849N15.5	0	0	0	0	0	0
RP11-849N15.4	0	1	0	1	0	0
CDRT4	547	551	558	526	506	890
TVP23C-CDRT4	750	723	766	738	740	1220
TVP23C	360	348	363	447	440	715
RP11-385D13.3	7	7	12	12	9	9
CDRT1	8	7	8	91	100	85
RP11-385D13.1	553	578	619	1837	1920	3001
TRIM16	1068	1152	1194	3656	3615	5852
RP11-640I15.1	0	0	0	0	0	1
ZNF286A	1255	1382	1293	754	693	1157
TBC1D26	640	669	640	386	392	587
AC005324.6	0	1	0	0	0	0
AC005324.7	0	0	0	0	0	0
CTD-3157E16.1	0	0	0	0	0	0
CTD-3157E16.2	82	67	81	156	126	255
AC015922.6	0	3	1	1	0	0
ADORA2B	107	129	124	139	131	237
ZSWIM7	386	421	434	757	669	1134
TTC19	1078	1147	1128	1659	1693	2859
CTC-529I10.1	0	0	0	1	0	0
NCOR1	4577	4837	5163	4024	4007	6680
CTC-529I10.2	2	4	5	3	8	11
PIGL	203	218	191	248	197	405
CENPV	109	105	104	84	85	116
UBB	14035	14952	13680	18877	18850	30944
RP11-138I1.4	1	1	1	15	16	16
RP11-138I1.2	0	0	0	0	0	0
TRPV2	2283	2196	2278	4538	4947	7500
AC093484.4	117	125	140	247	260	382
LRRC75A-AS1	8348	9318	8565	9373	8334	13711
RP11-138I1.3	0	0	0	0	0	0
LRRC75A	86	80	96	121	78	166
ZNF287	34	32	26	25	32	47
RP1-77H15.1	0	0	0	0	0	2
ZNF624	132	98	113	128	122	181
RP11-92B11.4	0	0	0	0	0	1
CCDC144A	17	42	32	14	12	15
RP11-219A15.1	11	37	21	12	7	13
RP11-219A15.4	1	0	1	2	4	2
RP11-92B11.3	0	0	0	0	0	0
RP11-219A15.2	0	0	0	0	0	0
TNFRSF13B	0	0	0	0	0	0
AC104024.1	0	0	0	0	0	0
AC104024.2	0	0	0	0	0	0
RP11-416I2.1	13	10	10	33	22	49
MPRIP	10440	11314	11084	11140	11132	19244
MPRIP-AS1	0	0	0	0	1	0
RP11-45M22.3	0	0	0	0	0	0
RP11-45M22.2	66	58	59	85	65	130
PLD6	239	294	280	197	218	410
RP11-45M22.4	479	479	445	399	454	821
FLCN	1311	1379	1281	1355	1381	2268
RP11-45M22.5	8	5	4	10	3	21
COPS3	1681	1878	1876	1347	1287	1999
NT5M	7	4	4	9	2	2
MED9	458	574	502	336	333	611
RASD1	8	17	3	1	7	26
PEMT	288	348	293	242	218	415
RP11-524F11.1	0	0	0	0	0	0
RP11-524F11.2	0	1	3	1	1	3
RP11-524F11.3	0	0	0	0	1	0
SMCR2	0	0	0	0	0	0
RAI1	725	758	727	610	583	1048
RAI1-AS1	0	0	0	0	0	0
SMCR5	0	0	0	1	0	0
RP1-253P7.1	0	0	0	1	0	1
SREBF1	6807	7700	5899	1525	1564	2742
TOM1L2	360	364	303	450	425	613
RP1-253P7.4	0	0	0	0	0	0
LRRC48	0	0	0	1	4	2
ATPAF2	567	580	542	507	530	990
RP11-384M20.1	42	39	44	26	22	67
GID4	335	428	436	442	413	798
DRG2	1287	1432	1318	728	644	1219
RP11-258F1.2	0	0	0	0	0	0
MYO15A	2	6	4	7	12	8
RP11-258F1.1	5	6	0	2	3	1
ALKBH5	3733	4156	3839	2499	2516	4374
LLGL1	1704	1958	1757	1385	1485	2386
FLII	3108	3482	3484	4306	4512	6781
MIEF2	261	257	243	347	409	613
RP1-178F10.1	1	7	0	2	5	3
TOP3A	1258	1378	1337	772	874	1431
SMCR8	1282	1343	1416	1028	1138	1832
RP1-178F10.3	1110	1202	1248	860	939	1551
SHMT1	1663	1835	1629	1151	1113	1570
EVPLL	0	0	0	3	0	0
RP1-37N7.1	0	0	0	3	0	0
FLJ35934	0	0	0	0	0	0
AL353997.3	0	0	0	0	0	0
LGALS9C	1	3	1	8	4	12
CTD-2303H24.2	274	304	274	310	272	463
FAM106A	14	37	18	10	16	41
TBC1D28	3	3	4	3	2	4
ZNF286B	101	92	95	56	68	137
RP11-815I9.4	84	59	65	79	68	96
TRIM16L	220	218	243	669	753	1228
FBXW10	2	0	2	6	16	5
TVP23B	377	432	384	590	700	1127
CTD-2145A24.5	4	3	4	1	0	0
PRPSAP2	707	775	719	645	592	1072
CTD-2145A24.4	0	0	0	0	0	0
SLC5A10	0	0	0	1	0	1
AC090286.4	0	0	0	2	0	0
FAM83G	1323	1343	1302	1758	1838	2843
GRAP	5	11	9	5	7	16
CTC-457L16.1	0	0	0	0	0	0
SNORD3B-1	169	217	155	138	125	157
SNORD3B-2	37	35	21	8	19	8
RP11-160E2.17	0	0	0	0	0	0
RP11-160E2.19	0	0	0	0	0	0
AC007952.5	1	1	0	8	3	4
SNORD3D	243	273	231	332	303	243
GRAPL	0	0	0	0	0	0
CTC-457L16.2	0	0	0	0	0	0
RP11-160E2.21	0	0	0	0	0	0
AC007952.6	0	0	0	0	1	0
RP11-160E2.11	0	0	0	0	0	0
AC007952.4	0	0	0	0	0	0
SNORD3A	2209	2169	3838	1996	1531	1491
SNORD3C	54	69	75	135	87	108
RP11-160E2.16	0	0	0	0	0	0
EPN2	1374	1488	1340	1332	1521	2387
EPN2-AS1	0	0	0	0	0	0
RP11-135L13.4	1	2	0	3	1	4
B9D1	116	107	86	69	72	116
MAPK7	406	443	426	389	435	731
MFAP4	0	0	0	3	0	2
RNF112	1	0	1	7	8	14
CTB-187M2.2	0	0	0	0	0	0
AC004448.2	0	0	0	0	0	0
AC004448.5	0	0	0	0	0	0
CTB-187M2.1	0	0	0	0	0	0
CTB-187M2.3	0	0	0	0	0	0
SLC47A1	4	8	8	6	2	1
SNORA59B	0	0	0	0	0	0
RP11-1113L8.1	0	0	0	0	0	0
ALDH3A2	744	806	817	762	736	1195
CTD-2104P17.2	0	0	0	0	0	0
SLC47A2	1	3	0	6	0	0
RP11-311F12.1	0	3	0	1	0	0
RP11-311F12.2	0	0	0	0	0	0
ALDH3A1	1	0	0	11	11	0
ULK2	186	183	176	261	259	367
RP11-78O7.1	0	0	0	0	0	0
RP11-78O7.3	0	0	0	0	0	0
RP11-78O7.2	5	2	8	7	0	12
AKAP10	662	625	657	677	702	1369
RP11-209D14.4	1	0	3	1	2	0
RP11-209D14.2	6	1	2	6	3	5
SPECC1	3078	3124	3181	3128	2829	4934
AC004702.2	0	0	1	1	0	0
RP11-121A13.3	0	0	0	1	0	0
RP11-434D2.2	0	0	0	0	0	0
LGALS9B	0	0	0	3	1	7
RP11-434D2.7	0	0	0	0	0	0
AC008088.4	0	0	0	0	0	0
RP11-434D2.3	0	0	0	0	0	0
RP11-434D2.12	0	0	0	0	0	0
CDRT15L2	0	0	0	0	0	1
AC087499.10	0	0	0	0	0	0
RP11-283C24.1	1	0	2	0	0	0
CCDC144NL	208	214	103	33	5	66
RP11-344E13.4	0	0	0	2	0	0
CCDC144NL-AS1	1133	1196	1119	768	720	1256
RP11-381P6.1	7	9	8	2	0	4
USP22	8074	8872	8693	5696	5723	9845
RP11-746M1.1	2	0	0	7	3	1
LINC01563	0	0	0	0	0	2
DHRS7B	351	354	404	339	396	567
TMEM11	705	773	869	618	570	967
AC087294.2	15	14	17	7	4	25
NATD1	677	683	728	616	698	1159
MAP2K3	1802	2014	1838	782	847	1181
KCNJ12	0	1	0	1	0	0
RP11-728E14.3	0	0	0	0	0	2
RP11-728E14.2	0	0	0	0	0	0
RP11-822E23.7	0	0	1	0	0	0
C17orf51	574	668	661	289	245	471
RP11-822E23.8	255	304	324	156	130	266
RP11-822E23.2	0	0	0	0	0	0
KCNJ18	0	0	0	0	0	0
UBBP4	6	14	12	8	6	20
RP11-1109M24.16	0	0	0	0	0	0
RP11-1109M24.5	5	2	4	4	0	2
FAM27L	0	0	0	0	0	0
FLJ36000	0	0	0	0	0	0
RP11-744K17.1	0	0	0	0	2	0
RP11-744K17.2	0	0	0	0	0	0
MTRNR2L1	0	0	0	0	0	0
RP11-846F4.12	0	0	0	0	0	0
RP11-285M22.3	0	0	0	1	0	0
RP11-285M22.1	0	0	0	0	0	0
RP11-260A9.6	3	0	2	0	0	0
RP11-663N22.1	17	21	23	30	16	26
WSB1	3154	3270	2867	3627	3345	5891
RP11-173M1.8	69	96	65	55	47	83
RP11-173M1.7	4	2	1	7	6	21
RP11-173M1.4	2	1	4	2	1	4
KSR1	4051	4481	4431	4013	3813	6421
RP11-720N19.2	2	2	2	4	7	7
AC015688.3	324	403	378	278	274	464
RP11-19P22.8	0	0	0	0	0	0
LGALS9	123	137	124	79	120	255
RP11-19P22.5	0	0	0	0	0	0
NOS2	245	200	282	216	217	417
RP1-66C13.4	7	4	4	13	11	17
RP11-138P22.1	0	0	0	1	0	0
LYRM9	40	37	37	53	65	59
RP11-218F4.1	1	7	2	16	11	7
NLK	837	917	924	800	869	1437
CTD-2008P7.10	0	0	0	0	0	0
CTD-2008P7.9	197	224	189	228	193	379
CTD-2008P7.8	158	195	185	286	296	436
CTD-2008P7.3	17	7	6	6	1	2
CTD-2008P7.1	12	19	18	30	12	28
TMEM97	3878	4301	4526	1928	1826	3036
IFT20	230	217	225	333	319	569
TNFAIP1	1971	2105	1997	2736	2812	4601
POLDIP2	2995	3351	3478	2339	2676	4475
TMEM199	679	718	728	665	695	1342
CTB-96E2.3	243	247	254	212	219	425
CTB-96E2.7	0	0	0	0	0	0
SEBOX	0	0	0	0	0	0
CTB-96E2.2	3	1	1	0	5	0
SARM1	35	48	43	66	39	101
VTN	7	4	4	2	10	7
CTB-96E2.10	0	4	0	2	0	0
CTB-96E2.6	0	0	0	0	0	0
SLC46A1	2185	2371	2191	2589	2539	4249
CTD-2350C19.2	0	0	1	0	0	0
RP11-192H23.4	334	325	295	208	207	323
SLC13A2	0	0	0	0	0	0
FOXN1	0	0	0	1	2	0
UNC119	225	281	299	282	230	476
PIGS	1673	1871	1698	1224	1176	2003
ALDOC	98	68	79	30	31	40
RP11-192H23.5	0	0	0	0	0	0
SPAG5	1949	2138	1899	1123	998	1687
SPAG5-AS1	0	1	3	2	1	2
RP11-192H23.8	2	8	6	3	1	11
RP11-192H23.6	0	0	0	0	0	0
SGK494	100	108	115	77	51	147
KIAA0100	8523	9036	9084	5808	6213	10129
RP11-192H23.7	0	0	0	3	5	1
